source_root,source_path,organized_path,media_type,extension,size_bytes,dimensions,duration_seconds,category,include_recommendation,quality_rating,target_page,target_section,notes,web_copy
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0112.JPG",,image,.jpg,2390424,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0113.JPG",,image,.jpg,2308292,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0114.JPG",,image,.jpg,2484311,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0115.JPG",,image,.jpg,2205890,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0116.JPG",,image,.jpg,2180456,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0117.JPG",,image,.jpg,1789372,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0118.JPG",,image,.jpg,1940759,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0119.JPG",,image,.jpg,1733939,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0120.JPG",,image,.jpg,2107531,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0121.JPG",,image,.jpg,1844481,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0122.JPG",,image,.jpg,2013317,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0123.JPG",,image,.jpg,1865253,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0124.JPG",,image,.jpg,1877317,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0125.JPG",,image,.jpg,1928420,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0126.JPG",,image,.jpg,2003296,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0127.JPG",,image,.jpg,1875042,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0128.JPG",,image,.jpg,2040904,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0129.JPG",,image,.jpg,2519897,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0130.JPG",,image,.jpg,2654943,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0131.JPG",,image,.jpg,2437514,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0132.JPG",,image,.jpg,2292662,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0133.JPG",,image,.jpg,2471723,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0134.JPG",,image,.jpg,2515222,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0135.JPG",,image,.jpg,2497350,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0136.JPG",,image,.jpg,2370125,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0137.JPG",,image,.jpg,2105117,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0138.JPG",,image,.jpg,2333730,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0139.JPG",,image,.jpg,2246068,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0140.JPG",,image,.jpg,2075943,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0141.JPG",,image,.jpg,2200889,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0142.JPG",,image,.jpg,2319745,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0144.JPG",,image,.jpg,2154703,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0145.JPG",,image,.jpg,1884122,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0147.JPG",,image,.jpg,1978644,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0148.JPG",,image,.jpg,1944946,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0149.JPG",,image,.jpg,2143181,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0150.WAV",,audio,.wav,640512,,,Other,Archive,Unknown,Archive,Unclassified source,Not a primary website media type.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0151.JPG",,image,.jpg,1938989,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0152.JPG",,image,.jpg,2076700,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0153.JPG",,image,.jpg,2111757,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\DSCF0154.JPG",,image,.jpg,2085297,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_7991.JPG",,image,.jpg,9418653,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_7991.NEF",,image,.nef,21842244,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_7992.JPG",,image,.jpg,9838200,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_7992.NEF",,image,.nef,22215749,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_7993.JPG",,image,.jpg,9730689,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_7993.NEF",,image,.nef,22153352,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_7994.JPG",,image,.jpg,9625167,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_7994.NEF",,image,.nef,22013350,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_7995.JPG",,image,.jpg,9606644,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_7995.NEF",,image,.nef,21973696,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_7996.JPG",,image,.jpg,9141462,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_7996.NEF",,image,.nef,21641060,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_7997.JPG",,image,.jpg,9070562,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_7997.NEF",,image,.nef,21678381,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_7998.JPG",,image,.jpg,9172879,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_7998.NEF",,image,.nef,21799379,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_7999.JPG",,image,.jpg,9735520,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_7999.NEF",,image,.nef,22267495,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8000.JPG",,image,.jpg,6825450,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8000.NEF",,image,.nef,20497419,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8001.JPG",,image,.jpg,7078581,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8001.NEF",,image,.nef,20789341,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
